ScenarioID,Weight(kg),Grade(deg),Weather,Throttle,TractiveEffort(N),GradeResistance(N),AdhesionFactor,Result
4799,305000,7.9,Fog,8,5000000.0,411240.9539704446,1.0,PASS
4800,310000,0.0,Fog,8,5000000.0,0.0,1.0,PASS
4801,310000,0.1,Snow,8,3000000.0,5307.718093533347,0.6,PASS
4802,310000,0.2,Snow,8,3000000.0,10615.420018836892,0.6,PASS
4803,310000,0.30000000000000004,Fog,8,5000000.0,15923.089607730086,1.0,PASS
4804,310000,0.4,Fog,8,5000000.0,21230.710692130877,1.0,PASS
4805,310000,0.5,Rain,8,3000000.0,26538.267104104973,0.6,PASS
4806,310000,0.6000000000000001,Rain,8,3000000.0,31845.742675915084,0.6,PASS
4807,310000,0.7000000000000001,Snow,8,3000000.0,37153.12124007017,0.6,PASS
4808,310000,0.8,Rain,8,3000000.0,42460.38662937468,0.6,PASS
4809,310000,0.9,Clear,8,5000000.0,47767.52267697785,1.0,PASS
4810,310000,1.0,Snow,8,3000000.0,53074.513216422885,0.6,PASS
4811,310000,1.1,Rain,8,3000000.0,58381.34208169625,0.6,PASS
4812,310000,1.2000000000000002,Rain,8,3000000.0,63687.99310727685,0.6,PASS
4813,310000,1.3,Clear,8,5000000.0,68994.45012818539,1.0,PASS
4814,310000,1.4000000000000001,Rain,8,3000000.0,74300.6969800335,0.6,PASS
4815,310000,1.5,Rain,8,3000000.0,79606.71749907304,0.6,PASS
4816,310000,1.6,Clear,8,5000000.0,84912.49552224533,1.0,PASS
4817,310000,1.7000000000000002,Clear,8,5000000.0,90218.01488723033,1.0,PASS
4818,310000,1.8,Clear,8,5000000.0,95523.25943249595,1.0,PASS
4819,310000,1.9000000000000001,Fog,8,5000000.0,100828.21299734728,1.0,PASS
4820,310000,2.0,Clear,8,5000000.0,106132.85942197569,1.0,PASS
4821,310000,2.1,Fog,8,5000000.0,111437.18254750829,1.0,PASS
4822,310000,2.2,Clear,8,5000000.0,116741.16621605691,1.0,PASS
4823,310000,2.3000000000000003,Fog,8,5000000.0,122044.79427076742,1.0,PASS
4824,310000,2.4000000000000004,Fog,8,5000000.0,127348.05055586899,1.0,PASS
4825,310000,2.5,Clear,8,5000000.0,132650.9189167233,1.0,PASS
4826,310000,2.6,Clear,8,5000000.0,137953.38319987367,1.0,PASS
4827,310000,2.7,Snow,8,3000000.0,143255.4272530943,0.6,PASS
4828,310000,2.8000000000000003,Clear,8,5000000.0,148557.0349254395,1.0,PASS
4829,310000,2.9000000000000004,Rain,8,3000000.0,153858.19006729286,0.6,PASS
4830,310000,3.0,Rain,8,3000000.0,159158.87653041648,0.6,PASS
4831,310000,3.1,Clear,8,5000000.0,164459.07816800015,1.0,PASS
4832,310000,3.2,Fog,8,5000000.0,169758.77883471045,1.0,PASS
4833,310000,3.3000000000000003,Clear,8,5000000.0,175057.96238674008,1.0,PASS
4834,310000,3.4000000000000004,Rain,8,3000000.0,180356.6126818569,0.6,PASS
4835,310000,3.5,Fog,8,5000000.0,185654.71357945324,1.0,PASS
4836,310000,3.6,Clear,8,5000000.0,190952.2489405949,1.0,PASS
4837,310000,3.7,Fog,8,5000000.0,196249.20262807052,1.0,PASS
4838,310000,3.8000000000000003,Rain,8,3000000.0,201545.55850644046,0.6,PASS
4839,310000,3.9000000000000004,Fog,8,5000000.0,206841.30044208624,1.0,PASS
4840,310000,4.0,Rain,8,3000000.0,212136.41230325945,0.6,PASS
4841,310000,4.1000000000000005,Fog,8,5000000.0,217430.87796013118,1.0,PASS
4842,310000,4.2,Fog,8,5000000.0,222724.6812848407,1.0,PASS
4843,310000,4.3,Rain,8,3000000.0,228017.80615154517,0.6,PASS
4844,310000,4.4,Fog,8,5000000.0,233310.2364364682,1.0,PASS
4845,310000,4.5,Rain,8,3000000.0,238601.95601794927,0.6,PASS
4846,310000,4.6000000000000005,Snow,8,3000000.0,243892.9487764929,0.6,PASS
4847,310000,4.7,Snow,8,3000000.0,249183.19859481748,0.6,PASS
4848,310000,4.800000000000001,Clear,8,5000000.0,254472.68935790466,1.0,PASS
4849,310000,4.9,Snow,8,3000000.0,259761.40495304822,0.6,PASS
4850,310000,5.0,Snow,8,3000000.0,265049.32926990325,0.6,PASS
4851,310000,5.1000000000000005,Clear,8,5000000.0,270336.44620053534,1.0,PASS
4852,310000,5.2,Fog,8,5000000.0,275622.73963946925,1.0,PASS
4853,310000,5.300000000000001,Fog,8,5000000.0,280908.19348373846,1.0,PASS
4854,310000,5.4,Fog,8,5000000.0,286192.7916329339,1.0,PASS
4855,310000,5.5,Rain,8,3000000.0,291476.51798925316,0.6,PASS
4856,310000,5.6000000000000005,Fog,8,5000000.0,296759.3564575495,1.0,PASS
4857,310000,5.7,Clear,8,5000000.0,302041.2909453806,1.0,PASS
4858,310000,5.800000000000001,Clear,8,5000000.0,307322.30536305817,1.0,PASS
4859,310000,5.9,Fog,8,5000000.0,312602.3836236963,1.0,PASS
4860,310000,6.0,Clear,8,5000000.0,317881.509643261,1.0,PASS
4861,310000,6.1000000000000005,Clear,8,5000000.0,323159.6673406188,1.0,PASS
4862,310000,6.2,Fog,8,5000000.0,328436.8406375861,1.0,PASS
4863,310000,6.300000000000001,Clear,8,5000000.0,333713.0134589778,1.0,PASS
4864,310000,6.4,Clear,8,5000000.0,338988.1697326564,1.0,PASS
4865,310000,6.5,Snow,8,3000000.0,344262.29338958114,0.6,PASS
4866,310000,6.6000000000000005,Rain,8,3000000.0,349535.3683638566,0.6,PASS
4867,310000,6.7,Snow,8,3000000.0,354807.3785927821,0.6,PASS
4868,310000,6.800000000000001,Fog,8,5000000.0,360078.3080169001,1.0,PASS
4869,310000,6.9,Clear,8,5000000.0,365348.1405800453,1.0,PASS
4870,310000,7.0,Rain,8,3000000.0,370616.860229394,0.6,PASS
4871,310000,7.1000000000000005,Snow,8,3000000.0,375884.4509155124,0.6,PASS
4872,310000,7.2,Fog,8,5000000.0,381150.8965924057,1.0,PASS
4873,310000,7.300000000000001,Rain,8,3000000.0,386416.181217567,0.6,PASS
4874,310000,7.4,Snow,8,3000000.0,391680.2887520262,0.6,PASS
4875,310000,7.5,Rain,8,3000000.0,396943.2031603988,0.6,PASS
4876,310000,7.6000000000000005,Rain,8,3000000.0,402204.90841093514,0.6,PASS
4877,310000,7.7,Snow,8,3000000.0,407465.3884755679,0.6,PASS
4878,310000,7.800000000000001,Fog,8,5000000.0,412724.62732996314,1.0,PASS
4879,310000,7.9,Fog,8,5000000.0,417982.6089535667,1.0,PASS
4880,315000,0.0,Clear,8,5000000.0,0.0,1.0,PASS
4881,315000,0.1,Clear,8,5000000.0,5393.326449880659,1.0,PASS
4882,315000,0.2,Snow,8,3000000.0,10786.636470753616,0.6,PASS
4883,315000,0.30000000000000004,Snow,8,3000000.0,16179.913633661217,0.6,PASS
4884,315000,0.4,Clear,8,5000000.0,21573.141509745892,1.0,PASS
4885,315000,0.5,Snow,8,3000000.0,26966.303670300214,0.6,PASS
4886,315000,0.6000000000000001,Clear,8,5000000.0,32359.38368681694,1.0,PASS
4887,315000,0.7000000000000001,Snow,8,3000000.0,37752.36513103904,0.6,PASS
4888,315000,0.8,Rain,8,3000000.0,43145.23157500976,0.6,PASS
4889,315000,0.9,Clear,8,5000000.0,48537.96659112266,1.0,PASS
4890,315000,1.0,Fog,8,5000000.0,53930.55375217165,1.0,PASS
4891,315000,1.1,Clear,8,5000000.0,59322.97663140103,1.0,PASS
4892,315000,1.2000000000000002,Snow,8,3000000.0,64715.218802555515,0.6,PASS
4893,315000,1.3,Fog,8,5000000.0,70107.26383993031,1.0,PASS
4894,315000,1.4000000000000001,Snow,8,3000000.0,75499.09531842115,0.6,PASS
4895,315000,1.5,Clear,8,5000000.0,80890.69681357422,1.0,PASS
4896,315000,1.6,Rain,8,3000000.0,86282.05190163638,0.6,PASS
4897,315000,1.7000000000000002,Fog,8,5000000.0,91673.14415960501,1.0,PASS
4898,315000,1.8,Snow,8,3000000.0,97063.95716527815,0.6,PASS
4899,315000,1.9000000000000001,Fog,8,5000000.0,102454.47449730449,1.0,PASS
4900,315000,2.0,Clear,8,5000000.0,107844.67973523337,1.0,PASS
4901,315000,2.1,Clear,8,5000000.0,113234.55645956488,1.0,PASS
4902,315000,2.2,Clear,8,5000000.0,118624.08825179975,1.0,PASS
4903,315000,2.3000000000000003,Rain,8,3000000.0,124013.25869448947,0.6,PASS
4904,315000,2.4000000000000004,Fog,8,5000000.0,129402.05137128623,1.0,PASS
4905,315000,2.5,Fog,8,5000000.0,134790.44986699303,1.0,PASS
4906,315000,2.6,Fog,8,5000000.0,140178.43776761356,1.0,PASS
4907,315000,2.7,Rain,8,3000000.0,145565.99866040229,0.6,PASS
4908,315000,2.8000000000000003,Rain,8,3000000.0,150953.11613391433,0.6,PASS
4909,315000,2.9000000000000004,Snow,8,3000000.0,156339.77377805565,0.6,PASS
4910,315000,3.0,Clear,8,5000000.0,161725.95518413288,1.0,PASS
4911,315000,3.1,Rain,8,3000000.0,167111.64394490336,0.6,PASS
4912,315000,3.2,Snow,8,3000000.0,172496.82365462513,0.6,PASS
4913,315000,3.3000000000000003,Fog,8,5000000.0,177881.47790910685,1.0,PASS
4914,315000,3.4000000000000004,Snow,8,3000000.0,183265.59030575783,0.6,PASS
4915,315000,3.5,Clear,8,5000000.0,188649.14444363795,1.0,PASS
4916,315000,3.6,Clear,8,5000000.0,194032.12392350772,1.0,PASS
4917,315000,3.7,Fog,8,5000000.0,199414.5123478781,1.0,PASS
4918,315000,3.8000000000000003,Clear,8,5000000.0,204796.29332106048,1.0,PASS
4919,315000,3.9000000000000004,Fog,8,5000000.0,210177.45044921667,1.0,PASS
4920,315000,4.0,Fog,8,5000000.0,215557.9673404088,1.0,PASS
4921,315000,4.1000000000000005,Snow,8,3000000.0,220937.8276046494,0.6,PASS
4922,315000,4.2,Fog,8,5000000.0,226317.01485395106,1.0,PASS
4923,315000,4.3,Fog,8,5000000.0,231695.51270237652,1.0,PASS
4924,315000,4.4,Fog,8,5000000.0,237073.30476608864,1.0,PASS
4925,315000,4.5,Rain,8,3000000.0,242450.37466340006,0.6,PASS
4926,315000,4.6000000000000005,Snow,8,3000000.0,247826.70601482343,0.6,PASS
4927,315000,4.7,Rain,8,3000000.0,253202.282443121,0.6,PASS
4928,315000,4.800000000000001,Rain,8,3000000.0,258577.08757335474,0.6,PASS
4929,315000,4.9,Rain,8,3000000.0,263951.1050329361,0.6,PASS
4930,315000,5.0,Rain,8,3000000.0,269324.3184516759,0.6,PASS
4931,315000,5.1000000000000005,Snow,8,3000000.0,274696.71146183426,0.6,PASS
4932,315000,5.2,Snow,8,3000000.0,280068.2676981703,0.6,PASS
4933,315000,5.300000000000001,Fog,8,5000000.0,285438.9707979923,1.0,PASS
4934,315000,5.4,Rain,8,3000000.0,290808.804401207,0.6,PASS
4935,315000,5.5,Clear,8,5000000.0,296177.75215037016,1.0,PASS
4936,315000,5.6000000000000005,Fog,8,5000000.0,301545.7976907358,1.0,PASS
4937,315000,5.7,Clear,8,5000000.0,306912.9246703061,1.0,PASS
4938,315000,5.800000000000001,Rain,8,3000000.0,312279.1167398817,0.6,PASS
4939,315000,5.9,Rain,8,3000000.0,317644.35755311075,0.6,PASS
4940,315000,6.0,Rain,8,3000000.0,323008.63076653937,0.6,PASS
4941,315000,6.1000000000000005,Snow,8,3000000.0,328371.92003966105,0.6,PASS
4942,315000,6.2,Rain,8,3000000.0,333734.2090349665,0.6,PASS
4943,315000,6.300000000000001,Rain,8,3000000.0,339095.4814179936,0.6,PASS
4944,315000,6.4,Snow,8,3000000.0,344455.7208573767,0.6,PASS
4945,315000,6.5,Snow,8,3000000.0,349814.91102489695,0.6,PASS
4946,315000,6.6000000000000005,Rain,8,3000000.0,355173.03559553175,0.6,PASS
4947,315000,6.7,Clear,8,5000000.0,360530.07824750437,1.0,PASS
4948,315000,6.800000000000001,Rain,8,3000000.0,365886.02266233397,0.6,PASS
4949,315000,6.9,Rain,8,3000000.0,371240.85252488474,0.6,PASS
4950,315000,7.0,Rain,8,3000000.0,376594.5515234165,0.6,PASS
4951,315000,7.1000000000000005,Rain,8,3000000.0,381947.1033496336,0.6,PASS
4952,315000,7.2,Snow,8,3000000.0,387298.4916987348,0.6,PASS
4953,315000,7.300000000000001,Snow,8,3000000.0,392648.70026946324,0.6,PASS
4954,315000,7.4,Clear,8,5000000.0,397997.71276415564,1.0,PASS
4955,315000,7.5,Fog,8,5000000.0,403345.5128887924,1.0,PASS
4956,315000,7.6000000000000005,Clear,8,5000000.0,408692.08435304696,1.0,PASS
4957,315000,7.7,Snow,8,3000000.0,414037.4108703352,0.6,PASS
4958,315000,7.800000000000001,Clear,8,5000000.0,419381.4761578658,1.0,PASS
4959,315000,7.9,Rain,8,3000000.0,424724.2639366887,0.6,PASS
4960,320000,0.0,Snow,8,3000000.0,0.0,0.6,PASS
4961,320000,0.1,Fog,8,5000000.0,5478.934806227971,1.0,PASS
4962,320000,0.2,Clear,8,5000000.0,10957.85292267034,1.0,PASS
4963,320000,0.30000000000000004,Rain,8,3000000.0,16436.73765959235,0.6,PASS
4964,320000,0.4,Rain,8,3000000.0,21915.572327360907,0.6,PASS
4965,320000,0.5,Rain,8,3000000.0,27394.340236495456,0.6,PASS
4966,320000,0.6000000000000001,Snow,8,3000000.0,32873.02469771879,0.6,PASS
4967,320000,0.7000000000000001,Rain,8,3000000.0,38351.60902200792,0.6,PASS
4968,320000,0.8,Clear,8,5000000.0,43830.07652064484,1.0,PASS
4969,320000,0.9,Clear,8,5000000.0,49308.410505267464,1.0,PASS
4970,320000,1.0,Rain,8,3000000.0,54786.5942879204,0.6,PASS
4971,320000,1.1,Fog,8,5000000.0,60264.61118110581,1.0,PASS
4972,320000,1.2000000000000002,Snow,8,3000000.0,65742.44449783418,0.6,PASS
4973,320000,1.3,Fog,8,5000000.0,71220.07755167523,1.0,PASS
4974,320000,1.4000000000000001,Fog,8,5000000.0,76697.49365680879,1.0,PASS
4975,320000,1.5,Clear,8,5000000.0,82174.6761280754,1.0,PASS
4976,320000,1.6,Clear,8,5000000.0,87651.60828102742,1.0,PASS
4977,320000,1.7000000000000002,Fog,8,5000000.0,93128.2734319797,1.0,PASS
4978,320000,1.8,Clear,8,5000000.0,98604.65489806034,1.0,PASS
4979,320000,1.9000000000000001,Clear,8,5000000.0,104080.7359972617,1.0,PASS
4980,320000,2.0,Snow,8,3000000.0,109556.50004849104,0.6,PASS
4981,320000,2.1,Clear,8,5000000.0,115031.93037162146,1.0,PASS
4982,320000,2.2,Clear,8,5000000.0,120507.01028754261,1.0,PASS
4983,320000,2.3000000000000003,Rain,8,3000000.0,125981.72311821154,0.6,PASS
4984,320000,2.4000000000000004,Rain,8,3000000.0,131456.05218670348,0.6,PASS
4985,320000,2.5,Clear,8,5000000.0,136929.98081726278,1.0,PASS
4986,320000,2.6,Rain,8,3000000.0,142403.49233535348,0.6,PASS
4987,320000,2.7,Rain,8,3000000.0,147876.57006771024,0.6,PASS
4988,320000,2.8000000000000003,Clear,8,5000000.0,153349.19734238915,1.0,PASS
4989,320000,2.9000000000000004,Clear,8,5000000.0,158821.35748881844,1.0,PASS
4990,320000,3.0,Rain,8,3000000.0,164293.03383784927,0.6,PASS
4991,320000,3.1,Fog,8,5000000.0,169764.2097218066,1.0,PASS
4992,320000,3.2,Rain,8,3000000.0,175234.8684745398,0.6,PASS
4993,320000,3.3000000000000003,Rain,8,3000000.0,180704.99343147362,0.6,PASS
4994,320000,3.4000000000000004,Rain,8,3000000.0,186174.56792965875,0.6,PASS
4995,320000,3.5,Rain,8,3000000.0,191643.5753078227,0.6,PASS
4996,320000,3.6,Clear,8,5000000.0,197111.99890642054,1.0,PASS
4997,320000,3.7,Snow,8,3000000.0,202579.82206768572,0.6,PASS
4998,320000,3.8000000000000003,Fog,8,5000000.0,208047.02813568048,1.0,PASS
4999,320000,3.9000000000000004,Rain,8,3000000.0,213513.6004563471,0.6,PASS
5000,320000,4.0,Snow,8,3000000.0,218979.52237755814,0.6,PASS
5001,320000,4.1000000000000005,Fog,8,5000000.0,224444.77724916767,1.0,PASS
5002,320000,4.2,Fog,8,5000000.0,229909.3484230614,1.0,PASS
5003,320000,4.3,Clear,8,5000000.0,235373.2192532079,1.0,PASS
5004,320000,4.4,Clear,8,5000000.0,240836.3730957091,1.0,PASS
5005,320000,4.5,Fog,8,5000000.0,246298.79330885084,1.0,PASS
5006,320000,4.6000000000000005,Snow,8,3000000.0,251760.46325315395,0.6,PASS
5007,320000,4.7,Clear,8,5000000.0,257221.3662914245,1.0,PASS
5008,320000,4.800000000000001,Fog,8,5000000.0,262681.4857888048,1.0,PASS
5009,320000,4.9,Fog,8,5000000.0,268140.80511282396,1.0,PASS
5010,320000,5.0,Snow,8,3000000.0,273599.3076334485,0.6,PASS
5011,320000,5.1000000000000005,Clear,8,5000000.0,279056.97672313324,1.0,PASS
5012,320000,5.2,Fog,8,5000000.0,284513.79575687146,1.0,PASS
5013,320000,5.300000000000001,Snow,8,3000000.0,289969.74811224616,0.6,PASS
5014,320000,5.4,Snow,8,3000000.0,295424.81716948014,0.6,PASS
5015,320000,5.5,Snow,8,3000000.0,300878.9863114871,0.6,PASS
5016,320000,5.6000000000000005,Clear,8,5000000.0,306332.23892392206,1.0,PASS
5017,320000,5.7,Snow,8,3000000.0,311784.5583952316,0.6,PASS
5018,320000,5.800000000000001,Snow,8,3000000.0,317235.9281167052,0.6,PASS
5019,320000,5.9,Clear,8,5000000.0,322686.3314825252,1.0,PASS
5020,320000,6.0,Snow,8,3000000.0,328135.75188981777,0.6,PASS
5021,320000,6.1000000000000005,Snow,8,3000000.0,333584.1727387033,0.6,PASS
5022,320000,6.2,Fog,8,5000000.0,339031.5774323469,1.0,PASS
5023,320000,6.300000000000001,Rain,8,3000000.0,344477.94937700935,0.6,PASS
5024,320000,6.4,Clear,8,5000000.0,349923.27198209695,1.0,PASS
5025,320000,6.5,Snow,8,3000000.0,355367.52866021276,0.6,PASS
5026,320000,6.6000000000000005,Rain,8,3000000.0,360810.7028272069,0.6,PASS
5027,320000,6.7,Snow,8,3000000.0,366252.77790222666,0.6,PASS
5028,320000,6.800000000000001,Snow,8,3000000.0,371693.7373077678,0.6,PASS
5029,320000,6.9,Fog,8,5000000.0,377133.5644697242,1.0,PASS
5030,320000,7.0,Snow,8,3000000.0,382572.24281743896,0.6,PASS
5031,320000,7.1000000000000005,Fog,8,5000000.0,388009.7557837547,1.0,PASS
5032,320000,7.2,Rain,8,3000000.0,393446.08680506394,0.6,PASS
5033,320000,7.300000000000001,Clear,8,5000000.0,398881.2193213595,1.0,PASS
5034,320000,7.4,Rain,8,3000000.0,404315.13677628513,0.6,PASS
5035,320000,7.5,Rain,8,3000000.0,409747.8226171859,0.6,PASS
5036,320000,7.6000000000000005,Fog,8,5000000.0,415179.26029515883,1.0,PASS
5037,320000,7.7,Snow,8,3000000.0,420609.4332651024,0.6,PASS
5038,320000,7.800000000000001,Clear,8,5000000.0,426038.3249857684,1.0,PASS
5039,320000,7.9,Rain,8,3000000.0,431465.91891981073,0.6,PASS
5040,325000,0.0,Rain,8,3000000.0,0.0,0.6,PASS
5041,325000,0.1,Clear,8,5000000.0,5564.543162575283,1.0,PASS
5042,325000,0.2,Snow,8,3000000.0,11129.069374587063,0.6,PASS
5043,325000,0.30000000000000004,Rain,8,3000000.0,16693.561685523477,0.6,PASS
5044,325000,0.4,Snow,8,3000000.0,22258.00314497592,0.6,PASS
5045,325000,0.5,Fog,8,5000000.0,27822.3768026907,1.0,PASS
5046,325000,0.6000000000000001,Clear,8,5000000.0,33386.665708620654,1.0,PASS
5047,325000,0.7000000000000001,Rain,8,3000000.0,38950.85291297679,0.6,PASS
5048,325000,0.8,Rain,8,3000000.0,44514.92146627991,0.6,PASS
5049,325000,0.9,Clear,8,5000000.0,50078.854419412266,1.0,PASS
5050,325000,1.0,Snow,8,3000000.0,55642.634823669156,0.6,PASS
5051,325000,1.1,Snow,8,3000000.0,61206.24573081059,0.6,PASS
5052,325000,1.2000000000000002,Clear,8,5000000.0,66769.67019311283,1.0,PASS
5053,325000,1.3,Rain,8,3000000.0,72332.89126342017,0.6,PASS
5054,325000,1.4000000000000001,Rain,8,3000000.0,77895.89199519642,0.6,PASS
5055,325000,1.5,Fog,8,5000000.0,83458.65544257658,1.0,PASS
5056,325000,1.6,Rain,8,3000000.0,89021.16466041848,0.6,PASS
5057,325000,1.7000000000000002,Rain,8,3000000.0,94583.40270435438,0.6,PASS
5058,325000,1.8,Clear,8,5000000.0,100145.35263084252,1.0,PASS
5059,325000,1.9000000000000001,Fog,8,5000000.0,105706.99749721891,1.0,PASS
5060,325000,2.0,Rain,8,3000000.0,111268.32036174872,0.6,PASS
5061,325000,2.1,Fog,8,5000000.0,116829.30428367805,1.0,PASS
5062,325000,2.2,Rain,8,3000000.0,122389.93232328547,0.6,PASS
5063,325000,2.3000000000000003,Fog,8,5000000.0,127950.18754193358,1.0,PASS
5064,325000,2.4000000000000004,Rain,8,3000000.0,133510.05300212072,0.6,PASS
5065,325000,2.5,Snow,8,3000000.0,139069.5117675325,0.6,PASS
5066,325000,2.6,Fog,8,5000000.0,144628.54690309337,1.0,PASS
5067,325000,2.7,Snow,8,3000000.0,150187.14147501823,0.6,PASS
5068,325000,2.8000000000000003,Snow,8,3000000.0,155745.278550864,0.6,PASS
5069,325000,2.9000000000000004,Clear,8,5000000.0,161302.94119958123,1.0,PASS
5070,325000,3.0,Fog,8,5000000.0,166860.11249156567,1.0,PASS
5071,325000,3.1,Snow,8,3000000.0,172416.77549870982,0.6,PASS
5072,325000,3.2,Rain,8,3000000.0,177972.91329445448,0.6,PASS
5073,325000,3.3000000000000003,Clear,8,5000000.0,183528.50895384038,1.0,PASS
5074,325000,3.4000000000000004,Snow,8,3000000.0,189083.54555355967,0.6,PASS
5075,325000,3.5,Rain,8,3000000.0,194638.00617200742,0.6,PASS
5076,325000,3.6,Clear,8,5000000.0,200191.87388933336,1.0,PASS
5077,325000,3.7,Rain,8,3000000.0,205745.1317874933,0.6,PASS
5078,325000,3.8000000000000003,Rain,8,3000000.0,211297.7629503005,0.6,PASS
5079,325000,3.9000000000000004,Snow,8,3000000.0,216849.7504634775,0.6,PASS
5080,325000,4.0,Fog,8,5000000.0,222401.07741470748,1.0,PASS
5081,325000,4.1000000000000005,Rain,8,3000000.0,227951.7268936859,0.6,PASS
5082,325000,4.2,Clear,8,5000000.0,233501.68199217174,1.0,PASS
5083,325000,4.3,Clear,8,5000000.0,239050.9258040393,1.0,PASS
5084,325000,4.4,Snow,8,3000000.0,244599.44142532954,0.6,PASS
5085,325000,4.5,Snow,8,3000000.0,250147.21195430163,0.6,PASS
5086,325000,4.6000000000000005,Clear,8,5000000.0,255694.22049148448,1.0,PASS
5087,325000,4.7,Rain,8,3000000.0,261240.450139728,0.6,PASS
5088,325000,4.800000000000001,Clear,8,5000000.0,266785.8840042549,1.0,PASS
5089,325000,4.9,Fog,8,5000000.0,272330.50519271183,1.0,PASS
5090,325000,5.0,Snow,8,3000000.0,277874.29681522114,0.6,PASS
5091,325000,5.1000000000000005,Rain,8,3000000.0,283417.2419844322,0.6,PASS
5092,325000,5.2,Rain,8,3000000.0,288959.3238155726,0.6,PASS
5093,325000,5.300000000000001,Snow,8,3000000.0,294500.5254265,0.6,PASS
5094,325000,5.4,Rain,8,3000000.0,300040.8299377533,0.6,PASS
5095,325000,5.5,Clear,8,5000000.0,305580.2204726041,1.0,PASS
5096,325000,5.6000000000000005,Snow,8,3000000.0,311118.68015710835,0.6,PASS
5097,325000,5.7,Fog,8,5000000.0,316656.19212015707,1.0,PASS
5098,325000,5.800000000000001,Rain,8,3000000.0,322192.73949352873,0.6,PASS
5099,325000,5.9,Snow,8,3000000.0,327728.3054119396,0.6,PASS
5100,325000,6.0,Snow,8,3000000.0,333262.87301309616,0.6,PASS
5101,325000,6.1000000000000005,Fog,8,5000000.0,338796.4254377455,1.0,PASS
5102,325000,6.2,Fog,8,5000000.0,344328.94582972734,1.0,PASS
5103,325000,6.300000000000001,Snow,8,3000000.0,349860.4173360251,0.6,PASS
5104,325000,6.4,Fog,8,5000000.0,355390.8231068172,1.0,PASS
5105,325000,6.5,Snow,8,3000000.0,360920.1462955286,0.6,PASS
5106,325000,6.6000000000000005,Clear,8,5000000.0,366448.370058882,1.0,PASS
5107,325000,6.7,Snow,8,3000000.0,371975.47755694896,0.6,PASS
5108,325000,6.800000000000001,Fog,8,5000000.0,377501.4519532017,1.0,PASS
5109,325000,6.9,Snow,8,3000000.0,383026.2764145636,0.6,PASS
5110,325000,7.0,Fog,8,5000000.0,388549.93411146145,1.0,PASS
5111,325000,7.1000000000000005,Snow,8,3000000.0,394072.40821787587,0.6,PASS
5112,325000,7.2,Clear,8,5000000.0,399593.68191139307,1.0,PASS
5113,325000,7.300000000000001,Fog,8,5000000.0,405113.7383732557,1.0,PASS
5114,325000,7.4,Rain,8,3000000.0,410632.56078841456,0.6,PASS
5115,325000,7.5,Rain,8,3000000.0,416150.13234557945,0.6,PASS
5116,325000,7.6000000000000005,Snow,8,3000000.0,421666.4362372707,0.6,PASS
5117,325000,7.7,Rain,8,3000000.0,427181.4556598696,0.6,PASS
5118,325000,7.800000000000001,Fog,8,5000000.0,432695.173813671,1.0,PASS
5119,325000,7.9,Clear,8,5000000.0,438207.5739029328,1.0,PASS
5120,330000,0.0,Clear,8,5000000.0,0.0,1.0,PASS
5121,330000,0.1,Fog,8,5000000.0,5650.151518922595,1.0,PASS
5122,330000,0.2,Snow,8,3000000.0,11300.285826503788,0.6,PASS
5123,330000,0.30000000000000004,Rain,8,3000000.0,16950.385711454608,0.6,PASS
5124,330000,0.4,Snow,8,3000000.0,22600.433962590934,0.6,PASS
5125,330000,0.5,Clear,8,5000000.0,28250.41336888594,1.0,PASS
5126,330000,0.6000000000000001,Clear,8,5000000.0,33900.30671952251,1.0,PASS
5127,330000,0.7000000000000001,Snow,8,3000000.0,39550.096803945664,0.6,PASS
5128,330000,0.8,Snow,8,3000000.0,45199.76641191499,0.6,PASS
5129,330000,0.9,Fog,8,5000000.0,50849.298333557075,1.0,PASS
5130,330000,1.0,Fog,8,5000000.0,56498.67535941791,1.0,PASS
5131,330000,1.1,Clear,8,5000000.0,62147.88028051537,1.0,PASS
5132,330000,1.2000000000000002,Clear,8,5000000.0,67796.89588839149,1.0,PASS
